layer,concept,feature_id,train_auroc,auroc,f1,threshold,activation_rate_pos,activation_rate_neg,mean_activation_pos,mean_activation_neg
14,german_language,9501,0.8894675925925926,0.8854166666666667,0.5555555555555556,17.079925537109375,1.0,0.4236111111111111,20.16521644592285,6.375813007354736
14,german_language,17349,0.8854166666666667,0.8450520833333334,0.3076923076923077,9.201055526733398,0.8333333333333334,0.1597222222222222,12.01998519897461,1.1771736145019531
14,german_language,573,0.875,0.9375,0.9333333333333333,5.959286689758301,0.75,0.0,15.875457763671875,0.0
14,german_language,6894,0.875,0.875,0.8571428571428571,6.49418830871582,0.75,0.0,11.579211235046387,0.0
14,german_language,711,0.8663194444444444,0.8255208333333333,0.6666666666666666,8.470067977905273,0.9166666666666666,0.25,9.767167091369629,2.2954018115997314
14,german_language,28771,0.8541666666666667,0.6809895833333333,0.5,5.297268867492676,0.7083333333333334,0.0,10.491676330566406,0.0
14,german_language,20335,0.8524305555555555,0.5651041666666666,0.2857142857142857,6.119721412658691,0.7916666666666666,0.1388888888888889,12.488452911376953,1.4833922386169434
14,german_language,406,0.8382523148148149,0.8359375,0.7058823529411765,4.781467914581299,0.7083333333333334,0.027777777777777776,6.53454065322876,0.32053184509277344
14,german_language,4904,0.8333333333333333,0.625,0.4,7.650750160217285,0.6666666666666666,0.0,14.389713287353516,0.0
14,german_language,7368,0.8333333333333333,0.5625,0.0,6.916831016540527,0.6666666666666666,0.0,9.575196266174316,0.0
14,german_language,13547,0.8333333333333333,1.0,1.0,4.816638946533203,0.6666666666666666,0.0,7.569114685058594,0.0
14,mathematics,16043,0.9797453703703705,0.9947916666666666,0.6666666666666666,21.58745765686035,1.0,0.16666666666666666,22.55883026123047,1.6195133924484253
14,mathematics,5082,0.9288194444444444,0.9296875,0.6666666666666666,12.464324951171875,1.0,0.4722222222222222,14.283251762390137,4.359760761260986
14,mathematics,24684,0.9152199074074076,0.875,0.8571428571428571,5.230359077453613,0.8333333333333334,0.006944444444444444,9.417037963867188,0.04013775289058685
14,mathematics,24095,0.9039351851851851,0.8502604166666667,0.5333333333333333,11.950861930847168,0.9166666666666666,0.2569444444444444,17.800168991088867,2.291503429412842
14,mathematics,20328,0.8958333333333333,0.6875,0.5454545454545454,4.394455432891846,0.7916666666666666,0.0,7.314889907836914,0.0
14,mathematics,21885,0.8935185185185185,0.875,0.8571428571428571,5.753984451293945,0.7916666666666666,0.013888888888888888,19.85708236694336,0.1335276961326599
14,mathematics,13847,0.8810763888888888,0.8502604166666667,0.36363636363636365,21.33550262451172,1.0,0.6805555555555556,19.830488204956055,7.585507869720459
14,mathematics,5712,0.8778935185185185,0.8515625,0.5333333333333333,7.252956390380859,0.875,0.16666666666666666,9.094002723693848,1.4180903434753418
14,mathematics,5311,0.8726851851851852,0.875,0.7692307692307693,5.660670757293701,0.75,0.013888888888888888,6.908512115478516,0.07089350372552872
14,mathematics,25652,0.8657407407407406,0.8125,0.5454545454545454,8.53048038482666,0.75,0.04861111111111111,11.375609397888184,0.3374844491481781
14,mathematics,4306,0.8472222222222223,0.75,0.6666666666666666,3.6869451999664307,0.7083333333333334,0.013888888888888888,5.846765518188477,0.12057098001241684
14,mathematics,22214,0.8451967592592592,0.734375,0.5714285714285714,4.1711578369140625,0.75,0.09027777777777778,11.260197639465332,0.8573513031005859
14,mathematics,25453,0.8376736111111112,0.7239583333333334,0.46153846153846156,7.761497497558594,0.7083333333333334,0.06944444444444445,15.330487251281738,0.6587920188903809
14,mathematics,4974,0.8333333333333333,0.75,0.6666666666666666,6.498987674713135,0.6666666666666666,0.0,10.219491004943848,0.0
14,mathematics,5718,0.8321759259259258,0.8177083333333334,0.5454545454545454,5.559237480163574,0.9166666666666666,0.2847222222222222,8.387553215026855,2.328418731689453
14,mathematics,2934,0.8315972222222222,0.7473958333333334,0.3333333333333333,6.676140785217285,0.875,0.2222222222222222,12.373892784118652,3.91027569770813
14,mathematics,16885,0.826388888888889,0.6484374999999999,0.42857142857142855,6.64892053604126,0.7083333333333334,0.08333333333333333,7.346517086029053,0.6272312998771667
14,mathematics,20227,0.8191550925925926,0.8958333333333335,0.6363636363636364,21.520057678222656,0.875,0.4722222222222222,32.1407585144043,9.883152961730957
14,mathematics,14411,0.8098958333333334,0.6875,0.5454545454545454,9.072854995727539,0.625,0.013888888888888888,12.45840835571289,0.07535172998905182
14,mathematics,5708,0.8093171296296297,0.7447916666666666,0.6666666666666666,4.490284442901611,0.625,0.013888888888888888,5.835394382476807,0.06403409689664841
14,negative_sentiment,14651,0.9971064814814815,1.0,0.9411764705882353,6.187005519866943,1.0,0.034722222222222224,11.755587577819824,0.22162209451198578
14,negative_sentiment,3375,0.984375,1.0,0.9333333333333333,13.439130783081055,1.0,0.125,19.79825782775879,1.3133820295333862
14,negative_sentiment,13110,0.8982928240740741,0.9817708333333334,0.875,5.484504699707031,0.875,0.10416666666666667,6.8915934562683105,0.7469542622566223
14,negative_sentiment,30941,0.8579282407407408,0.8072916666666666,0.5263157894736842,8.884664535522461,0.875,0.2013888888888889,11.9073486328125,2.337437629699707
14,negative_sentiment,12012,0.857060185185185,0.8541666666666665,0.5263157894736842,13.234259605407715,0.9166666666666666,0.3611111111111111,14.730194091796875,3.7266829013824463
14,negative_sentiment,25445,0.8504050925925927,0.8671874999999999,0.8,3.4155964851379395,0.7083333333333334,0.013888888888888888,7.621945858001709,0.07026167213916779
14,negative_sentiment,1880,0.8502604166666667,0.796875,0.5714285714285714,6.181522846221924,0.9583333333333334,0.3263888888888889,6.971283435821533,2.1751868724823
14,negative_sentiment,14862,0.8352141203703703,0.8125,0.5714285714285714,6.5991010665893555,0.875,0.1875,10.16930103302002,2.3025126457214355
14,negative_sentiment,10903,0.818431712962963,0.8919270833333334,0.7777777777777778,5.4827399253845215,0.7083333333333334,0.0625,7.358834743499756,0.7045939564704895
14,negative_sentiment,11565,0.8168402777777778,0.9114583333333334,0.6,12.426542282104492,1.0,0.9097222222222222,14.223057746887207,9.260567665100098
14,negative_sentiment,29502,0.8097511574074076,0.765625,0.5882352941176471,5.210999488830566,0.7083333333333334,0.09027777777777778,8.241983413696289,1.0414873361587524
14,negative_sentiment,14448,0.8043981481481481,0.9036458333333333,0.15384615384615385,14.799243927001953,1.0,0.5069444444444444,13.360369682312012,6.059085369110107
14,negative_sentiment,18682,0.7938368055555556,0.9375,0.9333333333333333,5.726962089538574,0.625,0.04861111111111111,4.964136600494385,0.3205527067184448
14,negative_sentiment,14766,0.7913773148148148,0.9192708333333333,0.6956521739130435,4.842212200164795,0.7916666666666666,0.1736111111111111,10.559374809265137,3.0374295711517334
14,negative_sentiment,25861,0.7905092592592592,0.6875,0.23529411764705882,5.880181789398193,0.75,0.20833333333333334,7.247306823730469,1.5961079597473145
14,negative_sentiment,24960,0.7890625000000001,0.8828125,0.6666666666666666,4.060155868530273,0.75,0.2013888888888889,7.101438045501709,1.7000269889831543
14,negative_sentiment,9413,0.7792245370370371,0.8020833333333333,0.375,12.926658630371094,0.7083333333333334,0.1875,10.095904350280762,2.128706693649292
14,negative_sentiment,21102,0.7766203703703705,0.7786458333333334,0.48,4.210739612579346,0.8333333333333334,0.2361111111111111,7.3815083503723145,2.457446575164795
14,negative_sentiment,28930,0.7731481481481483,0.7942708333333334,0.6,3.8037960529327393,0.7083333333333334,0.1875,11.070972442626953,2.284876823425293
14,negative_sentiment,5903,0.7701099537037037,0.75,0.5882352941176471,6.399606704711914,0.7083333333333334,0.1875,5.366062164306641,1.3566018342971802
14,positive_sentiment,29229,0.9716435185185186,0.9869791666666667,0.7777777777777778,8.705174446105957,0.9583333333333334,0.1388888888888889,12.223082542419434,0.9231535792350769
14,positive_sentiment,28480,0.9328703703703703,0.9049479166666667,0.7,6.652054786682129,0.9166666666666666,0.0763888888888889,10.742648124694824,0.6479031443595886
14,positive_sentiment,8202,0.9126157407407406,0.8203125,0.46153846153846156,8.14765453338623,0.9166666666666666,0.1736111111111111,17.46805191040039,1.7573322057724
14,positive_sentiment,14766,0.9046585648148147,0.8619791666666666,0.6363636363636364,6.622534275054932,0.9166666666666666,0.1527777777777778,16.701318740844727,2.0137720108032227
14,positive_sentiment,21102,0.8816550925925926,0.7916666666666667,0.4,11.443771362304688,0.9166666666666666,0.2222222222222222,10.276955604553223,1.97487211227417
14,positive_sentiment,27944,0.8816550925925926,0.8098958333333333,0.4166666666666667,47.95894241333008,1.0,1.0,49.58729553222656,36.45000457763672
14,positive_sentiment,14862,0.8655960648148148,0.8046874999999999,0.5714285714285714,9.297593116760254,0.875,0.1875,11.3898286819458,2.0990915298461914
14,positive_sentiment,13577,0.8642939814814814,0.7864583333333334,0.5714285714285714,6.623638153076172,0.7916666666666666,0.06944444444444445,13.62905216217041,1.0502052307128906
14,positive_sentiment,13343,0.8466435185185184,0.8203125,0.5,7.003763675689697,0.75,0.08333333333333333,8.682491302490234,0.69874107837677
14,positive_sentiment,19152,0.8362268518518519,0.6289062499999999,0.3076923076923077,7.941379547119141,0.7083333333333334,0.08333333333333333,9.741189002990723,0.7029301524162292
14,positive_sentiment,7350,0.818576388888889,0.828125,0.631578947368421,5.3849382400512695,0.75,0.13194444444444445,7.843770980834961,1.1473225355148315
14,positive_sentiment,1880,0.8165509259259259,0.72265625,0.2857142857142857,6.0974907875061035,0.8333333333333334,0.3472222222222222,6.872988224029541,2.1915693283081055
14,positive_sentiment,7904,0.8165509259259258,0.7968750000000001,0.631578947368421,4.589892864227295,0.7916666666666666,0.1527777777777778,5.1257805824279785,1.0514365434646606
14,positive_sentiment,11348,0.8055555555555556,0.6276041666666667,0.3333333333333333,4.070797920227051,0.7916666666666666,0.16666666666666666,4.9079694747924805,1.096775770187378
14,positive_sentiment,2932,0.7986111111111112,0.7265624999999999,0.36363636363636365,8.50406551361084,0.7916666666666666,0.25,18.7618350982666,4.8599162101745605
14,positive_sentiment,30941,0.7857349537037037,0.734375,0.47619047619047616,6.313429832458496,0.8333333333333334,0.20833333333333334,9.375701904296875,2.759378671646118
14,positive_sentiment,30249,0.7844328703703703,0.8645833333333334,0.56,4.124691486358643,0.8333333333333334,0.25,5.446117401123047,1.6865448951721191
14,positive_sentiment,23374,0.7839988425925926,0.5416666666666666,0.14285714285714285,11.8710355758667,0.625,0.0625,16.704805374145508,1.557742714881897
14,positive_sentiment,14448,0.7763310185185186,0.72265625,0.41379310344827586,8.76548957824707,1.0,0.5069444444444444,12.815731048583984,6.149858474731445
14,positive_sentiment,30042,0.7725694444444445,0.9505208333333334,0.7619047619047619,3.828726053237915,0.5833333333333334,0.041666666666666664,8.459391593933105,0.42310455441474915
14,uncertainty,1384,0.9752604166666667,0.875,0.8571428571428571,5.794346809387207,0.9583333333333334,0.006944444444444444,14.314885139465332,0.10034044831991196
14,uncertainty,18561,0.9398148148148148,1.0,0.9333333333333333,6.671687126159668,0.9166666666666666,0.09027777777777778,10.333622932434082,0.5476462841033936
14,uncertainty,7680,0.9324363425925926,1.0,0.9333333333333333,4.618145942687988,0.875,0.020833333333333332,10.585579872131348,0.15416482090950012
14,uncertainty,21317,0.9149305555555557,1.0,1.0,4.084063529968262,0.8333333333333334,0.006944444444444444,11.284405708312988,0.046167273074388504
14,uncertainty,16309,0.8958333333333333,0.9375,0.9333333333333333,5.558524131774902,0.7916666666666666,0.0,7.656550884246826,0.0
14,uncertainty,24794,0.882667824074074,0.9231770833333334,0.7777777777777778,5.144367218017578,0.875,0.1736111111111111,7.787540435791016,1.2173820734024048
14,uncertainty,8302,0.8783275462962962,1.0,0.8888888888888888,11.035469055175781,0.7916666666666666,0.04861111111111111,16.604263305664062,0.8135746121406555
14,uncertainty,14056,0.875,1.0,1.0,3.9954674243927,0.75,0.0,7.939446926116943,0.0
14,uncertainty,22860,0.8705150462962963,0.7747395833333333,0.6666666666666666,9.004796981811523,0.875,0.1875,9.568285942077637,1.6190071105957031
14,uncertainty,20255,0.8386863425925927,0.9895833333333334,0.8235294117647058,4.701651573181152,0.875,0.2013888888888889,8.307440757751465,1.6054338216781616
14,uncertainty,4618,0.814525462962963,0.78125,0.625,7.255876064300537,0.75,0.16666666666666666,8.39405345916748,1.65819251537323
14,uncertainty,25474,0.8125,0.5,0.0,4.758297920227051,0.625,0.0,7.718653202056885,0.0
14,uncertainty,5132,0.8103298611111112,0.4895833333333333,0.0,4.330278396606445,0.625,0.006944444444444444,5.7183356285095215,0.04100927338004112
14,uncertainty,14448,0.8046875,0.7200520833333333,0.35294117647058826,12.522350311279297,1.0,0.5069444444444444,13.329840660095215,6.064173221588135
14,uncertainty,8430,0.7964409722222222,0.625,0.4,3.5832786560058594,0.625,0.034722222222222224,3.9469757080078125,0.20356009900569916
14,uncertainty,22632,0.7899305555555555,0.5703125,0.36363636363636365,21.324459075927734,0.6666666666666666,0.20833333333333334,18.53244972229004,3.1122729778289795
14,uncertainty,23128,0.7853009259259259,0.71875,0.0,6.286028861999512,0.5833333333333334,0.020833333333333332,10.925019264221191,0.17531190812587738
14,uncertainty,2927,0.7847222222222223,0.8606770833333334,0.5,6.759663105010986,0.8333333333333334,0.3680555555555556,6.427015781402588,2.478482961654663
14,uncertainty,3028,0.7812500000000001,0.6875,0.5454545454545454,5.297049045562744,0.5833333333333334,0.013888888888888888,7.675222873687744,0.40646451711654663
14,uncertainty,31444,0.7783564814814815,0.5963541666666666,0.0,26.799213409423828,0.75,0.22916666666666666,19.109914779663086,5.366549015045166
26,code,19655,0.9881365740740741,0.9661458333333334,0.8235294117647058,80.02330017089844,1.0,0.18055555555555555,140.38720703125,12.174335479736328
26,code,21186,0.9560185185185185,0.953125,0.7368421052631579,128.4604949951172,1.0,0.3611111111111111,159.04949951171875,33.98159408569336
26,code,5778,0.9192708333333333,0.9817708333333334,0.8888888888888888,171.9294891357422,1.0,0.5625,182.53656005859375,60.50398635864258
26,code,32669,0.8939525462962963,0.984375,0.7272727272727273,110.61735534667969,0.9583333333333334,0.2569444444444444,145.07211303710938,31.27214241027832
26,code,31925,0.8706597222222223,0.8125,0.6666666666666666,50.15843963623047,0.75,0.013888888888888888,71.23882293701172,0.8777934312820435
26,code,1794,0.8521412037037037,0.8723958333333333,0.8571428571428571,59.8858757019043,0.7083333333333334,0.013888888888888888,82.30571746826172,0.625034749507904
26,code,31735,0.8321759259259259,0.875,0.8571428571428571,65.27845001220703,0.6666666666666666,0.006944444444444444,156.09048461914062,0.355844646692276
26,code,19342,0.831741898148148,0.765625,0.35294117647058826,71.23313903808594,0.875,0.2986111111111111,85.52899169921875,22.559274673461914
26,code,9166,0.8305844907407407,0.92578125,0.8235294117647058,49.76114273071289,0.7916666666666666,0.1597222222222222,92.73416900634766,15.563563346862793
26,code,1372,0.8284143518518517,0.75,0.6666666666666666,42.69673538208008,0.6666666666666666,0.013888888888888888,84.58007049560547,1.1792646646499634
26,code,12514,0.8246527777777779,0.93359375,0.8235294117647058,59.348289489746094,0.7083333333333334,0.06944444444444445,88.60028839111328,7.541634559631348
26,code,21251,0.8200231481481481,0.8645833333333333,0.8,67.42939758300781,0.6666666666666666,0.06944444444444445,84.74236297607422,4.058753490447998
26,code,4293,0.8156828703703702,0.921875,0.8,64.2478256225586,0.6666666666666666,0.0625,66.562744140625,4.109451770782471
26,code,5659,0.8140914351851853,0.9127604166666666,0.7058823529411765,62.55796813964844,0.7083333333333334,0.14583333333333334,57.125972747802734,8.837228775024414
26,code,1317,0.8058449074074072,0.8203125,0.3,98.11906433105469,0.9166666666666666,0.3541666666666667,117.14395141601562,43.38441467285156
26,code,31808,0.8051215277777778,0.8671875,0.8,67.26293182373047,0.625,0.034722222222222224,83.79071044921875,1.998589038848877
26,code,27908,0.8045428240740742,0.7630208333333334,0.5,51.622711181640625,0.9583333333333334,0.3680555555555556,212.26068115234375,76.68626403808594
26,code,12291,0.8026620370370371,0.7864583333333333,0.5714285714285714,57.6585578918457,0.625,0.027777777777777776,93.4870376586914,2.5813047885894775
26,code,12545,0.7967303240740741,0.7877604166666667,0.6666666666666666,72.74190521240234,0.625,0.0625,114.68082427978516,4.437833786010742
26,code,12060,0.7945601851851852,0.7369791666666666,0.47058823529411764,51.28270721435547,1.0,0.3263888888888889,130.81956481933594,62.29541015625
26,factual_entities,10040,0.9399594907407408,0.9348958333333334,0.36363636363636365,154.7908477783203,1.0,0.3263888888888889,145.19114685058594,29.435495376586914
26,factual_entities,26912,0.9363425925925926,0.8932291666666666,0.36363636363636365,227.83660888671875,1.0,0.7638888888888888,224.92942810058594,95.61489868164062
26,factual_entities,18119,0.9260706018518517,0.9296875,0.8,78.7242202758789,0.875,0.04861111111111111,102.3759994506836,3.7813704013824463
26,factual_entities,12531,0.8695023148148148,0.8984375,0.5714285714285714,111.86487579345703,1.0,0.4097222222222222,175.7102813720703,51.022701263427734
26,factual_entities,16262,0.8608217592592592,0.828125,0.5882352941176471,105.21430969238281,0.7916666666666666,0.10416666666666667,122.01688385009766,10.22671890258789
26,factual_entities,21579,0.8582175925925926,0.8098958333333333,0.3076923076923077,83.99641418457031,0.9583333333333334,0.4236111111111111,96.71053314208984,26.212890625
26,factual_entities,8083,0.8547453703703705,0.8138020833333334,0.45454545454545453,62.21217346191406,0.875,0.2638888888888889,64.21637725830078,16.219947814941406
26,factual_entities,21725,0.8508391203703703,0.9348958333333334,0.8571428571428571,47.854984283447266,0.7083333333333334,0.020833333333333332,69.83712005615234,0.9596091508865356
26,factual_entities,19033,0.8415798611111112,0.9244791666666667,0.8,82.97052764892578,0.7083333333333334,0.0763888888888889,124.26692962646484,4.515802383422852
26,factual_entities,91,0.8401331018518519,0.6510416666666666,0.3333333333333333,67.88789367675781,0.875,0.1875,126.0617904663086,31.73108673095703
26,factual_entities,195,0.8318865740740741,0.9947916666666666,0.5,48.682640075683594,1.0,0.375,77.80021667480469,27.71076774597168
26,factual_entities,24588,0.8291377314814816,0.92578125,0.8571428571428571,93.60688781738281,0.7083333333333334,0.11805555555555555,91.20294189453125,9.247859001159668
26,factual_entities,8166,0.8276909722222223,0.83203125,0.4444444444444444,88.26390838623047,0.8333333333333334,0.1875,114.562744140625,25.464738845825195
26,factual_entities,18510,0.8107638888888888,0.5729166666666666,0.15384615384615385,47.72831344604492,0.7083333333333334,0.1111111111111111,55.041412353515625,7.428190231323242
26,factual_entities,16516,0.8077256944444443,0.7994791666666667,0.6666666666666666,50.57905197143555,0.6666666666666666,0.0625,55.3230094909668,4.57898473739624
26,factual_entities,31986,0.8043981481481481,0.8333333333333334,0.5555555555555556,72.57457733154297,0.75,0.18055555555555555,74.71192169189453,15.172114372253418
26,factual_entities,14124,0.7916666666666667,0.6145833333333333,0.36363636363636365,38.93451690673828,0.5833333333333334,0.0,77.12972259521484,0.0
26,factual_entities,31709,0.7913773148148147,0.6119791666666666,0.21052631578947367,61.63446807861328,0.6666666666666666,0.1111111111111111,60.473934173583984,8.087822914123535
26,factual_entities,9030,0.790943287037037,0.83203125,0.375,90.67755126953125,0.75,0.1875,154.79161071777344,34.385501861572266
26,factual_entities,8792,0.7900752314814815,1.0,0.9411764705882353,18.29174041748047,0.625,0.0763888888888889,41.82126235961914,2.596844434738159
26,german_language,3867,1.0,1.0,1.0,140.63876342773438,1.0,0.0,241.9287872314453,0.0
26,german_language,9004,1.0,1.0,1.0,80.11203002929688,1.0,0.0,208.571044921875,0.0
26,german_language,14570,1.0,1.0,1.0,90.3226547241211,1.0,0.0,362.637939453125,0.0
26,german_language,14674,1.0,1.0,1.0,388.4827880859375,1.0,0.0,518.7395629882812,0.0
26,german_language,15083,1.0,1.0,1.0,212.5703125,1.0,0.0,479.6780090332031,0.0
26,german_language,21742,1.0,1.0,1.0,125.22502136230469,1.0,0.0,432.1290588378906,0.0
26,german_language,24126,1.0,1.0,1.0,161.87603759765625,1.0,0.0,300.3412170410156,0.0
26,german_language,24215,1.0,1.0,1.0,1138.048583984375,1.0,0.0,1706.63671875,0.0
26,german_language,31199,1.0,1.0,1.0,107.52313232421875,1.0,0.0,306.7919616699219,0.0
26,german_language,1202,0.9791666666666667,0.875,0.8571428571428571,71.60808563232422,0.9583333333333334,0.0,236.788330078125,0.0
26,german_language,5695,0.9791666666666667,1.0,1.0,78.80027770996094,0.9583333333333334,0.0,280.9840087890625,0.0
26,german_language,15237,0.9791666666666667,0.9375,0.9333333333333333,69.42606353759766,0.9583333333333334,0.0,188.7020263671875,0.0
26,german_language,27241,0.9791666666666667,1.0,1.0,206.5436248779297,0.9583333333333334,0.0,326.7424011230469,0.0
26,german_language,29501,0.9791666666666667,1.0,1.0,75.53385925292969,0.9583333333333334,0.0,250.5355987548828,0.0
26,german_language,11117,0.9583333333333333,0.9375,0.9333333333333333,71.49526977539062,0.9166666666666666,0.0,196.91139221191406,0.0
26,german_language,13061,0.9583333333333333,0.75,0.5454545454545454,95.58680725097656,0.9166666666666666,0.0,137.9283447265625,0.0
26,german_language,1374,0.9375,0.8125,0.5454545454545454,107.17102813720703,0.875,0.0,183.4075927734375,0.0
26,german_language,14329,0.9375,0.9375,0.9333333333333333,74.44577026367188,0.875,0.0,198.6432342529297,0.0
26,german_language,15571,0.9375,0.8125,0.7692307692307693,55.85588836669922,0.875,0.0,168.88650512695312,0.0
26,german_language,22703,0.9375,0.9375,0.8571428571428571,67.62046813964844,0.875,0.0,151.07644653320312,0.0
26,mathematics,12177,0.9982638888888888,1.0,0.9333333333333333,94.46052551269531,1.0,0.04861111111111111,200.1036834716797,3.5435187816619873
26,mathematics,12060,0.9664351851851853,0.9947916666666667,0.875,170.0095977783203,1.0,0.3263888888888889,267.20361328125,39.56473159790039
26,mathematics,6322,0.9508101851851851,0.7981770833333334,0.6666666666666666,73.9338607788086,0.9166666666666666,0.0625,114.22003173828125,4.3299384117126465
26,mathematics,15852,0.945457175925926,0.8736979166666667,0.5714285714285714,89.38529205322266,0.9583333333333334,0.2152777777777778,134.7430419921875,16.2455997467041
26,mathematics,15970,0.9398148148148149,0.8307291666666666,0.5454545454545454,165.74949645996094,1.0,0.4652777777777778,165.90928649902344,40.24836730957031
26,mathematics,23251,0.9291087962962963,0.859375,0.46153846153846156,90.23600769042969,1.0,0.375,176.0717010498047,35.11805725097656
26,mathematics,2597,0.9137731481481483,0.8125,0.7692307692307693,70.46913146972656,0.8333333333333334,0.020833333333333332,189.78271484375,1.2875580787658691
26,mathematics,27908,0.9129050925925926,0.8854166666666667,0.4444444444444444,270.29901123046875,1.0,0.3611111111111111,268.9342346191406,67.24067687988281
26,mathematics,1317,0.8958333333333334,0.8333333333333334,0.35294117647058826,121.56973266601562,0.9583333333333334,0.3472222222222222,147.52865600585938,38.32029724121094
26,mathematics,30744,0.8935185185185185,0.875,0.8571428571428571,65.48336791992188,0.7916666666666666,0.013888888888888888,196.19061279296875,1.450549602508545
26,mathematics,31772,0.8825231481481481,0.9244791666666667,0.5714285714285714,130.07550048828125,0.875,0.3472222222222222,141.20774841308594,31.533016204833984
26,mathematics,18334,0.875,0.8125,0.7692307692307693,47.533607482910156,0.75,0.0,63.3764762878418,0.0
26,mathematics,30813,0.8735532407407408,0.875,0.7692307692307693,52.90532302856445,0.75,0.006944444444444444,62.1231689453125,0.41026294231414795
26,mathematics,6445,0.8696469907407409,0.8072916666666665,0.36363636363636365,165.98394775390625,0.875,0.3958333333333333,167.7504425048828,40.1645622253418
26,mathematics,10171,0.8625578703703705,0.6119791666666666,0.4,81.46713256835938,0.8333333333333334,0.2013888888888889,228.4755401611328,22.62830352783203
26,mathematics,22280,0.857638888888889,0.9283854166666666,0.875,61.92787170410156,0.8333333333333334,0.1527777777777778,107.77066802978516,16.494943618774414
26,mathematics,12373,0.8567708333333334,0.8125,0.5454545454545454,71.47801208496094,0.75,0.06944444444444445,69.85230255126953,4.558965682983398
26,mathematics,14618,0.8551793981481481,0.71875,0.5333333333333333,45.65156936645508,0.7916666666666666,0.10416666666666667,70.27909088134766,7.686792850494385
26,mathematics,11347,0.8519965277777779,0.875,0.7692307692307693,80.37939453125,0.7083333333333334,0.006944444444444444,116.17533111572266,0.7380465865135193
26,mathematics,1433,0.8482349537037037,0.6875,0.5454545454545454,41.49335479736328,0.7083333333333334,0.020833333333333332,71.08837127685547,1.3856459856033325
26,negative_sentiment,11290,0.9301215277777778,0.9375,0.9333333333333333,45.149322509765625,0.875,0.034722222222222224,75.23931121826172,1.908559799194336
26,negative_sentiment,27837,0.9166666666666667,0.8125,0.7692307692307693,49.472747802734375,0.8333333333333334,0.0,109.9905014038086,0.0
26,negative_sentiment,846,0.8758680555555556,0.8255208333333334,0.5454545454545454,72.13957977294922,0.9166666666666666,0.2013888888888889,108.64054107666016,21.230697631835938
26,negative_sentiment,9366,0.8706597222222223,0.875,0.8571428571428571,46.901817321777344,0.75,0.006944444444444444,82.87060546875,0.7733787894248962
26,negative_sentiment,16162,0.8495370370370372,0.7330729166666666,0.13333333333333333,169.25070190429688,0.9583333333333334,0.4583333333333333,145.64979553222656,50.01118087768555
26,negative_sentiment,2388,0.8467881944444445,0.8932291666666666,0.6666666666666666,57.94428634643555,0.75,0.0763888888888889,65.25790405273438,5.486703872680664
26,negative_sentiment,23960,0.833767361111111,0.71484375,0.3076923076923077,99.47303771972656,0.7916666666666666,0.1875,89.1791000366211,15.552165985107422
26,negative_sentiment,26512,0.8313078703703703,0.9895833333333333,0.8421052631578947,51.16231918334961,0.75,0.09722222222222222,69.3716049194336,8.323831558227539
26,negative_sentiment,26266,0.8291377314814815,0.8489583333333334,0.48484848484848486,49.64305877685547,0.9583333333333334,0.3194444444444444,69.05467987060547,22.382083892822266
26,negative_sentiment,4494,0.814670138888889,0.6119791666666666,0.23529411764705882,72.14042663574219,0.75,0.16666666666666666,66.25566864013672,11.826155662536621
26,negative_sentiment,31950,0.8129340277777778,0.6770833333333334,0.4444444444444444,73.85538482666016,0.75,0.1597222222222222,83.8884048461914,15.258397102355957
26,negative_sentiment,16111,0.8036747685185186,0.7552083333333333,0.4,57.65766143798828,0.7083333333333334,0.13194444444444445,66.58548736572266,10.105219841003418
26,negative_sentiment,25776,0.7957175925925927,0.75,0.5,58.70509338378906,0.75,0.2013888888888889,172.7453155517578,35.71640396118164
26,negative_sentiment,25339,0.7919560185185185,0.7252604166666667,0.47058823529411764,112.58674621582031,0.75,0.24305555555555555,102.8864974975586,25.3869686126709
26,negative_sentiment,6547,0.7905092592592593,0.8346354166666666,0.5833333333333334,51.45130157470703,0.75,0.1597222222222222,92.03385162353516,20.422983169555664
26,negative_sentiment,17195,0.7892071759259259,0.7109375,0.5,62.487403869628906,0.625,0.0625,69.87531280517578,5.657628059387207
26,negative_sentiment,18698,0.7795138888888891,0.7395833333333333,0.29411764705882354,221.51658630371094,1.0,1.0,255.27447509765625,192.82337951660156
26,negative_sentiment,24111,0.7771990740740742,0.7786458333333333,0.5,53.29218292236328,0.5833333333333334,0.034722222222222224,118.6685562133789,5.000449180603027
26,negative_sentiment,20342,0.7615740740740741,0.6927083333333334,0.4117647058823529,80.87789916992188,1.0,0.4930555555555556,115.57364654541016,56.446380615234375
26,negative_sentiment,18576,0.7589699074074074,0.8046875,0.42857142857142855,311.21954345703125,1.0,0.9861111111111112,347.6768493652344,247.3077850341797
26,positive_sentiment,10732,0.9019097222222223,0.8359374999999999,0.5333333333333333,63.13585662841797,0.8333333333333334,0.0625,90.3763656616211,4.591992378234863
26,positive_sentiment,6547,0.8940972222222222,0.86328125,0.5833333333333334,50.36292266845703,0.9166666666666666,0.13194444444444445,116.19145965576172,16.396717071533203
26,positive_sentiment,23218,0.8859953703703705,0.7604166666666666,0.6153846153846154,104.5474853515625,0.9166666666666666,0.25,134.16522216796875,22.78602409362793
26,positive_sentiment,18418,0.8761574074074074,0.9583333333333334,0.625,72.0313720703125,0.8333333333333334,0.1111111111111111,177.0322723388672,14.553756713867188
