task_id,concept,prompt,target_text,target_token_count,layer,set_size,feature_ids,active_selected_features,condition,control_id,random_control_count,perturbation_l2,execution_context_mean_logprob_drift,execution_context_js_drift,baseline_target_sequence_logprob,modified_target_sequence_logprob,target_sequence_logprob_delta,baseline_target_mean_logprob,modified_target_mean_logprob,target_mean_logprob_delta,js_divergence
6,negative_sentiment,Sentiment: The service was slow and completely unhelpful. Label:, negative,1,14,3,"14651,3375,13110",0,random_norm_matched,0,8,0.0,-0.02761697769165039,1.1525633453857154e-05,-7.72687292098999,-7.72687292098999,0.0,-7.72687292098999,-7.72687292098999,0.0,0.0
6,negative_sentiment,Sentiment: The service was slow and completely unhelpful. Label:, negative,1,14,3,"14651,3375,13110",0,random_norm_matched,1,8,0.0,-0.02761697769165039,1.1525633453857154e-05,-7.72687292098999,-7.72687292098999,0.0,-7.72687292098999,-7.72687292098999,0.0,0.0
6,negative_sentiment,Sentiment: The service was slow and completely unhelpful. Label:, negative,1,14,3,"14651,3375,13110",0,random_norm_matched,2,8,0.0,-0.02761697769165039,1.1525633453857154e-05,-7.72687292098999,-7.72687292098999,0.0,-7.72687292098999,-7.72687292098999,0.0,0.0
6,negative_sentiment,Sentiment: The service was slow and completely unhelpful. Label:, negative,1,14,3,"14651,3375,13110",0,random_norm_matched,3,8,0.0,-0.02761697769165039,1.1525633453857154e-05,-7.72687292098999,-7.72687292098999,0.0,-7.72687292098999,-7.72687292098999,0.0,0.0
6,negative_sentiment,Sentiment: The service was slow and completely unhelpful. Label:, negative,1,14,3,"14651,3375,13110",0,random_norm_matched,4,8,0.0,-0.02761697769165039,1.1525633453857154e-05,-7.72687292098999,-7.72687292098999,0.0,-7.72687292098999,-7.72687292098999,0.0,0.0
6,negative_sentiment,Sentiment: The service was slow and completely unhelpful. Label:, negative,1,14,3,"14651,3375,13110",0,random_norm_matched,5,8,0.0,-0.02761697769165039,1.1525633453857154e-05,-7.72687292098999,-7.72687292098999,0.0,-7.72687292098999,-7.72687292098999,0.0,0.0
6,negative_sentiment,Sentiment: The service was slow and completely unhelpful. Label:, negative,1,14,3,"14651,3375,13110",0,random_norm_matched,6,8,0.0,-0.02761697769165039,1.1525633453857154e-05,-7.72687292098999,-7.72687292098999,0.0,-7.72687292098999,-7.72687292098999,0.0,0.0
6,negative_sentiment,Sentiment: The service was slow and completely unhelpful. Label:, negative,1,14,3,"14651,3375,13110",0,random_norm_matched,7,8,0.0,-0.02761697769165039,1.1525633453857154e-05,-7.72687292098999,-7.72687292098999,0.0,-7.72687292098999,-7.72687292098999,0.0,0.0
6,negative_sentiment,Sentiment: The service was slow and completely unhelpful. Label:, negative,1,14,5,"14651,3375,13110,30941,12012",0,sae_feature_set,-1,8,0.0,-0.02761697769165039,1.1525633453857154e-05,-7.72687292098999,-7.72687292098999,0.0,-7.72687292098999,-7.72687292098999,0.0,0.0
6,negative_sentiment,Sentiment: The service was slow and completely unhelpful. Label:, negative,1,14,5,"14651,3375,13110,30941,12012",0,random_norm_matched,0,8,0.0,-0.02761697769165039,1.1525633453857154e-05,-7.72687292098999,-7.72687292098999,0.0,-7.72687292098999,-7.72687292098999,0.0,0.0
6,negative_sentiment,Sentiment: The service was slow and completely unhelpful. Label:, negative,1,14,5,"14651,3375,13110,30941,12012",0,random_norm_matched,1,8,0.0,-0.02761697769165039,1.1525633453857154e-05,-7.72687292098999,-7.72687292098999,0.0,-7.72687292098999,-7.72687292098999,0.0,0.0
6,negative_sentiment,Sentiment: The service was slow and completely unhelpful. Label:, negative,1,14,5,"14651,3375,13110,30941,12012",0,random_norm_matched,2,8,0.0,-0.02761697769165039,1.1525633453857154e-05,-7.72687292098999,-7.72687292098999,0.0,-7.72687292098999,-7.72687292098999,0.0,0.0
6,negative_sentiment,Sentiment: The service was slow and completely unhelpful. Label:, negative,1,14,5,"14651,3375,13110,30941,12012",0,random_norm_matched,3,8,0.0,-0.02761697769165039,1.1525633453857154e-05,-7.72687292098999,-7.72687292098999,0.0,-7.72687292098999,-7.72687292098999,0.0,0.0
6,negative_sentiment,Sentiment: The service was slow and completely unhelpful. Label:, negative,1,14,5,"14651,3375,13110,30941,12012",0,random_norm_matched,4,8,0.0,-0.02761697769165039,1.1525633453857154e-05,-7.72687292098999,-7.72687292098999,0.0,-7.72687292098999,-7.72687292098999,0.0,0.0
6,negative_sentiment,Sentiment: The service was slow and completely unhelpful. Label:, negative,1,14,5,"14651,3375,13110,30941,12012",0,random_norm_matched,5,8,0.0,-0.02761697769165039,1.1525633453857154e-05,-7.72687292098999,-7.72687292098999,0.0,-7.72687292098999,-7.72687292098999,0.0,0.0
6,negative_sentiment,Sentiment: The service was slow and completely unhelpful. Label:, negative,1,14,5,"14651,3375,13110,30941,12012",0,random_norm_matched,6,8,0.0,-0.02761697769165039,1.1525633453857154e-05,-7.72687292098999,-7.72687292098999,0.0,-7.72687292098999,-7.72687292098999,0.0,0.0
6,negative_sentiment,Sentiment: The service was slow and completely unhelpful. Label:, negative,1,14,5,"14651,3375,13110,30941,12012",0,random_norm_matched,7,8,0.0,-0.02761697769165039,1.1525633453857154e-05,-7.72687292098999,-7.72687292098999,0.0,-7.72687292098999,-7.72687292098999,0.0,0.0
7,negative_sentiment,Sentiment: The journey was stressful and unpleasant. Label:, negative,1,14,1,14651,0,sae_feature_set,-1,8,0.0,-0.009617447853088379,1.590425381436944e-05,-1.200538158416748,-1.200538158416748,0.0,-1.200538158416748,-1.200538158416748,0.0,0.0
7,negative_sentiment,Sentiment: The journey was stressful and unpleasant. Label:, negative,1,14,1,14651,0,random_norm_matched,0,8,0.0,-0.009617447853088379,1.590425381436944e-05,-1.200538158416748,-1.200538158416748,0.0,-1.200538158416748,-1.200538158416748,0.0,0.0
7,negative_sentiment,Sentiment: The journey was stressful and unpleasant. Label:, negative,1,14,1,14651,0,random_norm_matched,1,8,0.0,-0.009617447853088379,1.590425381436944e-05,-1.200538158416748,-1.200538158416748,0.0,-1.200538158416748,-1.200538158416748,0.0,0.0
7,negative_sentiment,Sentiment: The journey was stressful and unpleasant. Label:, negative,1,14,1,14651,0,random_norm_matched,2,8,0.0,-0.009617447853088379,1.590425381436944e-05,-1.200538158416748,-1.200538158416748,0.0,-1.200538158416748,-1.200538158416748,0.0,0.0
7,negative_sentiment,Sentiment: The journey was stressful and unpleasant. Label:, negative,1,14,1,14651,0,random_norm_matched,3,8,0.0,-0.009617447853088379,1.590425381436944e-05,-1.200538158416748,-1.200538158416748,0.0,-1.200538158416748,-1.200538158416748,0.0,0.0
7,negative_sentiment,Sentiment: The journey was stressful and unpleasant. Label:, negative,1,14,1,14651,0,random_norm_matched,4,8,0.0,-0.009617447853088379,1.590425381436944e-05,-1.200538158416748,-1.200538158416748,0.0,-1.200538158416748,-1.200538158416748,0.0,0.0
7,negative_sentiment,Sentiment: The journey was stressful and unpleasant. Label:, negative,1,14,1,14651,0,random_norm_matched,5,8,0.0,-0.009617447853088379,1.590425381436944e-05,-1.200538158416748,-1.200538158416748,0.0,-1.200538158416748,-1.200538158416748,0.0,0.0
7,negative_sentiment,Sentiment: The journey was stressful and unpleasant. Label:, negative,1,14,1,14651,0,random_norm_matched,6,8,0.0,-0.009617447853088379,1.590425381436944e-05,-1.200538158416748,-1.200538158416748,0.0,-1.200538158416748,-1.200538158416748,0.0,0.0
7,negative_sentiment,Sentiment: The journey was stressful and unpleasant. Label:, negative,1,14,1,14651,0,random_norm_matched,7,8,0.0,-0.009617447853088379,1.590425381436944e-05,-1.200538158416748,-1.200538158416748,0.0,-1.200538158416748,-1.200538158416748,0.0,0.0
7,negative_sentiment,Sentiment: The journey was stressful and unpleasant. Label:, negative,1,14,3,"14651,3375,13110",0,sae_feature_set,-1,8,0.0,-0.009617447853088379,1.590425381436944e-05,-1.200538158416748,-1.200538158416748,0.0,-1.200538158416748,-1.200538158416748,0.0,0.0
7,negative_sentiment,Sentiment: The journey was stressful and unpleasant. Label:, negative,1,14,3,"14651,3375,13110",0,random_norm_matched,0,8,0.0,-0.009617447853088379,1.590425381436944e-05,-1.200538158416748,-1.200538158416748,0.0,-1.200538158416748,-1.200538158416748,0.0,0.0
7,negative_sentiment,Sentiment: The journey was stressful and unpleasant. Label:, negative,1,14,3,"14651,3375,13110",0,random_norm_matched,1,8,0.0,-0.009617447853088379,1.590425381436944e-05,-1.200538158416748,-1.200538158416748,0.0,-1.200538158416748,-1.200538158416748,0.0,0.0
7,negative_sentiment,Sentiment: The journey was stressful and unpleasant. Label:, negative,1,14,3,"14651,3375,13110",0,random_norm_matched,2,8,0.0,-0.009617447853088379,1.590425381436944e-05,-1.200538158416748,-1.200538158416748,0.0,-1.200538158416748,-1.200538158416748,0.0,0.0
7,negative_sentiment,Sentiment: The journey was stressful and unpleasant. Label:, negative,1,14,3,"14651,3375,13110",0,random_norm_matched,3,8,0.0,-0.009617447853088379,1.590425381436944e-05,-1.200538158416748,-1.200538158416748,0.0,-1.200538158416748,-1.200538158416748,0.0,0.0
7,negative_sentiment,Sentiment: The journey was stressful and unpleasant. Label:, negative,1,14,3,"14651,3375,13110",0,random_norm_matched,4,8,0.0,-0.009617447853088379,1.590425381436944e-05,-1.200538158416748,-1.200538158416748,0.0,-1.200538158416748,-1.200538158416748,0.0,0.0
7,negative_sentiment,Sentiment: The journey was stressful and unpleasant. Label:, negative,1,14,3,"14651,3375,13110",0,random_norm_matched,5,8,0.0,-0.009617447853088379,1.590425381436944e-05,-1.200538158416748,-1.200538158416748,0.0,-1.200538158416748,-1.200538158416748,0.0,0.0
7,negative_sentiment,Sentiment: The journey was stressful and unpleasant. Label:, negative,1,14,3,"14651,3375,13110",0,random_norm_matched,6,8,0.0,-0.009617447853088379,1.590425381436944e-05,-1.200538158416748,-1.200538158416748,0.0,-1.200538158416748,-1.200538158416748,0.0,0.0
7,negative_sentiment,Sentiment: The journey was stressful and unpleasant. Label:, negative,1,14,3,"14651,3375,13110",0,random_norm_matched,7,8,0.0,-0.009617447853088379,1.590425381436944e-05,-1.200538158416748,-1.200538158416748,0.0,-1.200538158416748,-1.200538158416748,0.0,0.0
7,negative_sentiment,Sentiment: The journey was stressful and unpleasant. Label:, negative,1,14,5,"14651,3375,13110,30941,12012",0,sae_feature_set,-1,8,0.0,-0.009617447853088379,1.590425381436944e-05,-1.200538158416748,-1.200538158416748,0.0,-1.200538158416748,-1.200538158416748,0.0,0.0
7,negative_sentiment,Sentiment: The journey was stressful and unpleasant. Label:, negative,1,14,5,"14651,3375,13110,30941,12012",0,random_norm_matched,0,8,0.0,-0.009617447853088379,1.590425381436944e-05,-1.200538158416748,-1.200538158416748,0.0,-1.200538158416748,-1.200538158416748,0.0,0.0
7,negative_sentiment,Sentiment: The journey was stressful and unpleasant. Label:, negative,1,14,5,"14651,3375,13110,30941,12012",0,random_norm_matched,1,8,0.0,-0.009617447853088379,1.590425381436944e-05,-1.200538158416748,-1.200538158416748,0.0,-1.200538158416748,-1.200538158416748,0.0,0.0
7,negative_sentiment,Sentiment: The journey was stressful and unpleasant. Label:, negative,1,14,5,"14651,3375,13110,30941,12012",0,random_norm_matched,2,8,0.0,-0.009617447853088379,1.590425381436944e-05,-1.200538158416748,-1.200538158416748,0.0,-1.200538158416748,-1.200538158416748,0.0,0.0
7,negative_sentiment,Sentiment: The journey was stressful and unpleasant. Label:, negative,1,14,5,"14651,3375,13110,30941,12012",0,random_norm_matched,3,8,0.0,-0.009617447853088379,1.590425381436944e-05,-1.200538158416748,-1.200538158416748,0.0,-1.200538158416748,-1.200538158416748,0.0,0.0
7,negative_sentiment,Sentiment: The journey was stressful and unpleasant. Label:, negative,1,14,5,"14651,3375,13110,30941,12012",0,random_norm_matched,4,8,0.0,-0.009617447853088379,1.590425381436944e-05,-1.200538158416748,-1.200538158416748,0.0,-1.200538158416748,-1.200538158416748,0.0,0.0
7,negative_sentiment,Sentiment: The journey was stressful and unpleasant. Label:, negative,1,14,5,"14651,3375,13110,30941,12012",0,random_norm_matched,5,8,0.0,-0.009617447853088379,1.590425381436944e-05,-1.200538158416748,-1.200538158416748,0.0,-1.200538158416748,-1.200538158416748,0.0,0.0
7,negative_sentiment,Sentiment: The journey was stressful and unpleasant. Label:, negative,1,14,5,"14651,3375,13110,30941,12012",0,random_norm_matched,6,8,0.0,-0.009617447853088379,1.590425381436944e-05,-1.200538158416748,-1.200538158416748,0.0,-1.200538158416748,-1.200538158416748,0.0,0.0
7,negative_sentiment,Sentiment: The journey was stressful and unpleasant. Label:, negative,1,14,5,"14651,3375,13110,30941,12012",0,random_norm_matched,7,8,0.0,-0.009617447853088379,1.590425381436944e-05,-1.200538158416748,-1.200538158416748,0.0,-1.200538158416748,-1.200538158416748,0.0,0.0
8,mathematics,2 + 3 =, 5,2,26,1,12177,1,sae_feature_set,-1,8,136.6625213623047,0.003211379051208496,1.237596370629035e-05,-1.4160269498825073,-1.3972619771957397,0.018764972686767578,-0.7080134749412537,-0.6986309885978699,0.009382486343383789,0.0006791696650907397
8,mathematics,2 + 3 =, 5,2,26,1,12177,1,random_norm_matched,0,8,136.6625213623047,0.003211379051208496,1.237596370629035e-05,-1.4160269498825073,-1.4024564027786255,0.013570547103881836,-0.7080134749412537,-0.7012282013893127,0.006785273551940918,0.00021968349756207317
8,mathematics,2 + 3 =, 5,2,26,1,12177,1,random_norm_matched,1,8,136.66253662109375,0.003211379051208496,1.237596370629035e-05,-1.4160269498825073,-1.4271849393844604,-0.011157989501953125,-0.7080134749412537,-0.7135924696922302,-0.0055789947509765625,0.00028301787097007036
8,mathematics,2 + 3 =, 5,2,26,1,12177,1,random_norm_matched,2,8,136.66250610351562,0.003211379051208496,1.237596370629035e-05,-1.4160269498825073,-1.399597406387329,0.016429543495178223,-0.7080134749412537,-0.6997987031936646,0.008214771747589111,0.00036157810245640576
8,mathematics,2 + 3 =, 5,2,26,1,12177,1,random_norm_matched,3,8,136.6625213623047,0.003211379051208496,1.237596370629035e-05,-1.4160269498825073,-1.4312021732330322,-0.015175223350524902,-0.7080134749412537,-0.7156010866165161,-0.007587611675262451,0.00033492204966023564
8,mathematics,2 + 3 =, 5,2,26,1,12177,1,random_norm_matched,4,8,136.6625213623047,0.003211379051208496,1.237596370629035e-05,-1.4160269498825073,-1.4292290210723877,-0.013202071189880371,-0.7080134749412537,-0.7146145105361938,-0.0066010355949401855,0.0002355990291107446
8,mathematics,2 + 3 =, 5,2,26,1,12177,1,random_norm_matched,5,8,136.66250610351562,0.003211379051208496,1.237596370629035e-05,-1.4160269498825073,-1.3969781398773193,0.01904881000518799,-0.7080134749412537,-0.6984890699386597,0.009524405002593994,0.0002856727223843336
8,mathematics,2 + 3 =, 5,2,26,1,12177,1,random_norm_matched,6,8,136.66250610351562,0.003211379051208496,1.237596370629035e-05,-1.4160269498825073,-1.4245232343673706,-0.008496284484863281,-0.7080134749412537,-0.7122616171836853,-0.004248142242431641,0.0004098734352737665
8,mathematics,2 + 3 =, 5,2,26,1,12177,1,random_norm_matched,7,8,136.6625213623047,0.003211379051208496,1.237596370629035e-05,-1.4160269498825073,-1.3734756708145142,0.042551279067993164,-0.7080134749412537,-0.6867378354072571,0.021275639533996582,0.0008868271252140403
8,mathematics,2 + 3 =, 5,2,26,3,"12177,12060,6322",1,sae_feature_set,-1,8,136.6625213623047,0.003211379051208496,1.237596370629035e-05,-1.4160269498825073,-1.3972619771957397,0.018764972686767578,-0.7080134749412537,-0.6986309885978699,0.009382486343383789,0.0006791696650907397
8,mathematics,2 + 3 =, 5,2,26,3,"12177,12060,6322",1,random_norm_matched,0,8,136.6625213623047,0.003211379051208496,1.237596370629035e-05,-1.4160269498825073,-1.3993241786956787,0.016702771186828613,-0.7080134749412537,-0.6996620893478394,0.008351385593414307,0.0002989834756590426
8,mathematics,2 + 3 =, 5,2,26,3,"12177,12060,6322",1,random_norm_matched,1,8,136.66250610351562,0.003211379051208496,1.237596370629035e-05,-1.4160269498825073,-1.3933545351028442,0.022672414779663086,-0.7080134749412537,-0.6966772675514221,0.011336207389831543,0.00015499688743148
8,mathematics,2 + 3 =, 5,2,26,3,"12177,12060,6322",1,random_norm_matched,2,8,136.6625213623047,0.003211379051208496,1.237596370629035e-05,-1.4160269498825073,-1.414202094078064,0.0018248558044433594,-0.7080134749412537,-0.707101047039032,0.0009124279022216797,0.0001954841718543321
8,mathematics,2 + 3 =, 5,2,26,3,"12177,12060,6322",1,random_norm_matched,3,8,136.6625213623047,0.003211379051208496,1.237596370629035e-05,-1.4160269498825073,-1.39521324634552,0.020813703536987305,-0.7080134749412537,-0.69760662317276,0.010406851768493652,0.00044376635923981667
8,mathematics,2 + 3 =, 5,2,26,3,"12177,12060,6322",1,random_norm_matched,4,8,136.6625213623047,0.003211379051208496,1.237596370629035e-05,-1.4160269498825073,-1.4287183284759521,-0.012691378593444824,-0.7080134749412537,-0.7143591642379761,-0.006345689296722412,0.00019582072854973376
8,mathematics,2 + 3 =, 5,2,26,3,"12177,12060,6322",1,random_norm_matched,5,8,136.6625213623047,0.003211379051208496,1.237596370629035e-05,-1.4160269498825073,-1.4027409553527832,0.013285994529724121,-0.7080134749412537,-0.7013704776763916,0.0066429972648620605,0.00021365881548263133
8,mathematics,2 + 3 =, 5,2,26,3,"12177,12060,6322",1,random_norm_matched,6,8,136.6625213623047,0.003211379051208496,1.237596370629035e-05,-1.4160269498825073,-1.4384939670562744,-0.02246701717376709,-0.7080134749412537,-0.7192469835281372,-0.011233508586883545,0.0005145631730556488
8,mathematics,2 + 3 =, 5,2,26,3,"12177,12060,6322",1,random_norm_matched,7,8,136.6625213623047,0.003211379051208496,1.237596370629035e-05,-1.4160269498825073,-1.4253551959991455,-0.009328246116638184,-0.7080134749412537,-0.7126775979995728,-0.004664123058319092,0.00011942609853576869
8,mathematics,2 + 3 =, 5,2,26,5,"12177,12060,6322,15852,15970",1,sae_feature_set,-1,8,136.6625213623047,0.003211379051208496,1.237596370629035e-05,-1.4160269498825073,-1.3972619771957397,0.018764972686767578,-0.7080134749412537,-0.6986309885978699,0.009382486343383789,0.0006791696650907397
8,mathematics,2 + 3 =, 5,2,26,5,"12177,12060,6322,15852,15970",1,random_norm_matched,0,8,136.66253662109375,0.003211379051208496,1.237596370629035e-05,-1.4160269498825073,-1.4042656421661377,0.011761307716369629,-0.7080134749412537,-0.7021328210830688,0.0058806538581848145,0.0003758240200113505
8,mathematics,2 + 3 =, 5,2,26,5,"12177,12060,6322,15852,15970",1,random_norm_matched,1,8,136.66250610351562,0.003211379051208496,1.237596370629035e-05,-1.4160269498825073,-1.404829502105713,0.011197447776794434,-0.7080134749412537,-0.7024147510528564,0.005598723888397217,0.00022328735212795436
8,mathematics,2 + 3 =, 5,2,26,5,"12177,12060,6322,15852,15970",1,random_norm_matched,2,8,136.6625213623047,0.003211379051208496,1.237596370629035e-05,-1.4160269498825073,-1.415834903717041,0.0001920461654663086,-0.7080134749412537,-0.7079174518585205,9.60230827331543e-05,0.00015211796562653035
8,mathematics,2 + 3 =, 5,2,26,5,"12177,12060,6322,15852,15970",1,random_norm_matched,3,8,136.66250610351562,0.003211379051208496,1.237596370629035e-05,-1.4160269498825073,-1.4189289808273315,-0.0029020309448242188,-0.7080134749412537,-0.7094644904136658,-0.0014510154724121094,0.00038081937236711383
8,mathematics,2 + 3 =, 5,2,26,5,"12177,12060,6322,15852,15970",1,random_norm_matched,4,8,136.6625213623047,0.003211379051208496,1.237596370629035e-05,-1.4160269498825073,-1.4039990901947021,0.012027859687805176,-0.7080134749412537,-0.7019995450973511,0.006013929843902588,0.00014043078408576548
8,mathematics,2 + 3 =, 5,2,26,5,"12177,12060,6322,15852,15970",1,random_norm_matched,5,8,136.6625213623047,0.003211379051208496,1.237596370629035e-05,-1.4160269498825073,-1.4087718725204468,0.007255077362060547,-0.7080134749412537,-0.7043859362602234,0.0036275386810302734,0.0004659747937694192
8,mathematics,2 + 3 =, 5,2,26,5,"12177,12060,6322,15852,15970",1,random_norm_matched,6,8,136.6625213623047,0.003211379051208496,1.237596370629035e-05,-1.4160269498825073,-1.4037461280822754,0.012280821800231934,-0.7080134749412537,-0.7018730640411377,0.006140410900115967,0.00036316324258223176
8,mathematics,2 + 3 =, 5,2,26,5,"12177,12060,6322,15852,15970",1,random_norm_matched,7,8,136.6625213623047,0.003211379051208496,1.237596370629035e-05,-1.4160269498825073,-1.391473412513733,0.024553537368774414,-0.7080134749412537,-0.6957367062568665,0.012276768684387207,0.00019690857152454555
9,mathematics,7 - 4 =, 3,2,26,1,12177,1,sae_feature_set,-1,8,176.70883178710938,0.003952831029891968,7.571870810352266e-07,-0.4115680158138275,-0.377967894077301,0.03360012173652649,-0.20578400790691376,-0.1889839470386505,0.016800060868263245,0.0012593111023306847
9,mathematics,7 - 4 =, 3,2,26,1,12177,1,random_norm_matched,0,8,176.70883178710938,0.003952831029891968,7.571870810352266e-07,-0.4115680158138275,-0.42156824469566345,-0.010000228881835938,-0.20578400790691376,-0.21078412234783173,-0.005000114440917969,0.0002611581003293395
9,mathematics,7 - 4 =, 3,2,26,1,12177,1,random_norm_matched,1,8,176.70883178710938,0.003952831029891968,7.571870810352266e-07,-0.4115680158138275,-0.4285588562488556,-0.016990840435028076,-0.20578400790691376,-0.2142794281244278,-0.008495420217514038,0.000600033497903496
9,mathematics,7 - 4 =, 3,2,26,1,12177,1,random_norm_matched,2,8,176.70883178710938,0.003952831029891968,7.571870810352266e-07,-0.4115680158138275,-0.40844714641571045,0.0031208693981170654,-0.20578400790691376,-0.20422357320785522,0.0015604346990585327,0.0005739519838243723
9,mathematics,7 - 4 =, 3,2,26,1,12177,1,random_norm_matched,3,8,176.70884704589844,0.003952831029891968,7.571870810352266e-07,-0.4115680158138275,-0.38929831981658936,0.02226969599723816,-0.20578400790691376,-0.19464915990829468,0.01113484799861908,0.0006747511215507984
9,mathematics,7 - 4 =, 3,2,26,1,12177,1,random_norm_matched,4,8,176.70884704589844,0.003952831029891968,7.571870810352266e-07,-0.4115680158138275,-0.40230172872543335,0.009266287088394165,-0.20578400790691376,-0.20115086436271667,0.0046331435441970825,0.0002932019124273211
9,mathematics,7 - 4 =, 3,2,26,1,12177,1,random_norm_matched,5,8,176.7088165283203,0.003952831029891968,7.571870810352266e-07,-0.4115680158138275,-0.41060182452201843,0.000966191291809082,-0.20578400790691376,-0.20530091226100922,0.000483095645904541,0.0003475238336250186
9,mathematics,7 - 4 =, 3,2,26,1,12177,1,random_norm_matched,6,8,176.70883178710938,0.003952831029891968,7.571870810352266e-07,-0.4115680158138275,-0.4334414005279541,-0.021873384714126587,-0.20578400790691376,-0.21672070026397705,-0.010936692357063293,0.0007230712799355388
9,mathematics,7 - 4 =, 3,2,26,1,12177,1,random_norm_matched,7,8,176.70883178710938,0.003952831029891968,7.571870810352266e-07,-0.4115680158138275,-0.435031533241272,-0.023463517427444458,-0.20578400790691376,-0.217515766620636,-0.011731758713722229,0.0008455613860860467
9,mathematics,7 - 4 =, 3,2,26,3,"12177,12060,6322",1,sae_feature_set,-1,8,176.70883178710938,0.003952831029891968,7.571870810352266e-07,-0.4115680158138275,-0.377967894077301,0.03360012173652649,-0.20578400790691376,-0.1889839470386505,0.016800060868263245,0.0012593111023306847
9,mathematics,7 - 4 =, 3,2,26,3,"12177,12060,6322",1,random_norm_matched,0,8,176.70883178710938,0.003952831029891968,7.571870810352266e-07,-0.4115680158138275,-0.4073612093925476,0.004206806421279907,-0.20578400790691376,-0.2036806046962738,0.0021034032106399536,0.0004413050482980907
9,mathematics,7 - 4 =, 3,2,26,3,"12177,12060,6322",1,random_norm_matched,1,8,176.70883178710938,0.003952831029891968,7.571870810352266e-07,-0.4115680158138275,-0.40336644649505615,0.008201569318771362,-0.20578400790691376,-0.20168322324752808,0.004100784659385681,0.0003972934209741652
9,mathematics,7 - 4 =, 3,2,26,3,"12177,12060,6322",1,random_norm_matched,2,8,176.70883178710938,0.003952831029891968,7.571870810352266e-07,-0.4115680158138275,-0.41235095262527466,-0.0007829368114471436,-0.20578400790691376,-0.20617547631263733,-0.0003914684057235718,0.0002509569749236107
9,mathematics,7 - 4 =, 3,2,26,3,"12177,12060,6322",1,random_norm_matched,3,8,176.70883178710938,0.003952831029891968,7.571870810352266e-07,-0.4115680158138275,-0.3989000916481018,0.012667924165725708,-0.20578400790691376,-0.1994500458240509,0.006333962082862854,0.00123042450286448
9,mathematics,7 - 4 =, 3,2,26,3,"12177,12060,6322",1,random_norm_matched,4,8,176.7088165283203,0.003952831029891968,7.571870810352266e-07,-0.4115680158138275,-0.41338950395584106,-0.0018214881420135498,-0.20578400790691376,-0.20669475197792053,-0.0009107440710067749,0.000378668075427413
9,mathematics,7 - 4 =, 3,2,26,3,"12177,12060,6322",1,random_norm_matched,5,8,176.70880126953125,0.003952831029891968,7.571870810352266e-07,-0.4115680158138275,-0.4069159924983978,0.0046520233154296875,-0.20578400790691376,-0.2034579962491989,0.0023260116577148438,0.00023838070046622306
9,mathematics,7 - 4 =, 3,2,26,3,"12177,12060,6322",1,random_norm_matched,6,8,176.70883178710938,0.003952831029891968,7.571870810352266e-07,-0.4115680158138275,-0.39978671073913574,0.011781305074691772,-0.20578400790691376,-0.19989335536956787,0.005890652537345886,0.00039768958231434226
9,mathematics,7 - 4 =, 3,2,26,3,"12177,12060,6322",1,random_norm_matched,7,8,176.70883178710938,0.003952831029891968,7.571870810352266e-07,-0.4115680158138275,-0.3956089913845062,0.01595902442932129,-0.20578400790691376,-0.1978044956922531,0.007979512214660645,0.0007096663466654718
9,mathematics,7 - 4 =, 3,2,26,5,"12177,12060,6322,15852,15970",1,sae_feature_set,-1,8,176.70883178710938,0.003952831029891968,7.571870810352266e-07,-0.4115680158138275,-0.377967894077301,0.03360012173652649,-0.20578400790691376,-0.1889839470386505,0.016800060868263245,0.0012593111023306847
9,mathematics,7 - 4 =, 3,2,26,5,"12177,12060,6322,15852,15970",1,random_norm_matched,0,8,176.70883178710938,0.003952831029891968,7.571870810352266e-07,-0.4115680158138275,-0.38249003887176514,0.029077976942062378,-0.20578400790691376,-0.19124501943588257,0.014538988471031189,0.0011704107746481895
9,mathematics,7 - 4 =, 3,2,26,5,"12177,12060,6322,15852,15970",1,random_norm_matched,1,8,176.70883178710938,0.003952831029891968,7.571870810352266e-07,-0.4115680158138275,-0.4170109033584595,-0.005442887544631958,-0.20578400790691376,-0.20850545167922974,-0.002721443772315979,0.0002540410205256194
9,mathematics,7 - 4 =, 3,2,26,5,"12177,12060,6322,15852,15970",1,random_norm_matched,2,8,176.70883178710938,0.003952831029891968,7.571870810352266e-07,-0.4115680158138275,-0.4211162328720093,-0.009548217058181763,-0.20578400790691376,-0.21055811643600464,-0.004774108529090881,0.00037829414941370487
9,mathematics,7 - 4 =, 3,2,26,5,"12177,12060,6322,15852,15970",1,random_norm_matched,3,8,176.70883178710938,0.003952831029891968,7.571870810352266e-07,-0.4115680158138275,-0.43183016777038574,-0.020262151956558228,-0.20578400790691376,-0.21591508388519287,-0.010131075978279114,0.00047974695917218924
9,mathematics,7 - 4 =, 3,2,26,5,"12177,12060,6322,15852,15970",1,random_norm_matched,4,8,176.7088623046875,0.003952831029891968,7.571870810352266e-07,-0.4115680158138275,-0.4361959397792816,-0.0246279239654541,-0.20578400790691376,-0.2180979698896408,-0.01231396198272705,0.0007045206148177385
9,mathematics,7 - 4 =, 3,2,26,5,"12177,12060,6322,15852,15970",1,random_norm_matched,5,8,176.70883178710938,0.003952831029891968,7.571870810352266e-07,-0.4115680158138275,-0.39941272139549255,0.012155294418334961,-0.20578400790691376,-0.19970636069774628,0.0060776472091674805,0.00045420590322464705
